label,A,A2,BHmax,BHmin,NSmax,NSmin,UPPERmax,UPPERmin,alpha_1,alpha_2,alpha_chi,alpha_dip,amax,beta_chi,beta_pair_1,beta_pair_2,lamb,ln_bf_0,ln_bf_1,ln_bf_10,ln_bf_100,ln_bf_101,ln_bf_102,ln_bf_103,ln_bf_104,ln_bf_105,ln_bf_106,ln_bf_107,ln_bf_108,ln_bf_109,ln_bf_11,ln_bf_110,ln_bf_111,ln_bf_112,ln_bf_113,ln_bf_114,ln_bf_115,ln_bf_116,ln_bf_117,ln_bf_118,ln_bf_119,ln_bf_12,ln_bf_120,ln_bf_121,ln_bf_122,ln_bf_123,ln_bf_124,ln_bf_125,ln_bf_126,ln_bf_127,ln_bf_128,ln_bf_129,ln_bf_13,ln_bf_130,ln_bf_131,ln_bf_132,ln_bf_133,ln_bf_134,ln_bf_135,ln_bf_136,ln_bf_137,ln_bf_138,ln_bf_139,ln_bf_14,ln_bf_140,ln_bf_141,ln_bf_142,ln_bf_143,ln_bf_144,ln_bf_145,ln_bf_146,ln_bf_147,ln_bf_148,ln_bf_149,ln_bf_15,ln_bf_150,ln_bf_151,ln_bf_152,ln_bf_153,ln_bf_154,ln_bf_155,ln_bf_156,ln_bf_157,ln_bf_158,ln_bf_159,ln_bf_16,ln_bf_160,ln_bf_161,ln_bf_162,ln_bf_163,ln_bf_164,ln_bf_165,ln_bf_166,ln_bf_167,ln_bf_168,ln_bf_169,ln_bf_17,ln_bf_170,ln_bf_171,ln_bf_172,ln_bf_173,ln_bf_174,ln_bf_175,ln_bf_176,ln_bf_177,ln_bf_178,ln_bf_179,ln_bf_18,ln_bf_180,ln_bf_181,ln_bf_182,ln_bf_183,ln_bf_184,ln_bf_185,ln_bf_186,ln_bf_187,ln_bf_188,ln_bf_189,ln_bf_19,ln_bf_190,ln_bf_191,ln_bf_192,ln_bf_193,ln_bf_194,ln_bf_195,ln_bf_196,ln_bf_197,ln_bf_198,ln_bf_199,ln_bf_2,ln_bf_20,ln_bf_200,ln_bf_201,ln_bf_202,ln_bf_203,ln_bf_204,ln_bf_205,ln_bf_206,ln_bf_207,ln_bf_208,ln_bf_209,ln_bf_21,ln_bf_210,ln_bf_211,ln_bf_212,ln_bf_213,ln_bf_214,ln_bf_215,ln_bf_216,ln_bf_217,ln_bf_218,ln_bf_219,ln_bf_22,ln_bf_220,ln_bf_221,ln_bf_222,ln_bf_223,ln_bf_224,ln_bf_225,ln_bf_226,ln_bf_227,ln_bf_228,ln_bf_229,ln_bf_23,ln_bf_230,ln_bf_231,ln_bf_232,ln_bf_233,ln_bf_234,ln_bf_235,ln_bf_236,ln_bf_237,ln_bf_238,ln_bf_239,ln_bf_24,ln_bf_240,ln_bf_241,ln_bf_25,ln_bf_26,ln_bf_27,ln_bf_28,ln_bf_29,ln_bf_3,ln_bf_30,ln_bf_31,ln_bf_32,ln_bf_33,ln_bf_34,ln_bf_35,ln_bf_36,ln_bf_37,ln_bf_38,ln_bf_39,ln_bf_4,ln_bf_40,ln_bf_41,ln_bf_42,ln_bf_43,ln_bf_44,ln_bf_45,ln_bf_46,ln_bf_47,ln_bf_48,ln_bf_49,ln_bf_5,ln_bf_50,ln_bf_51,ln_bf_52,ln_bf_53,ln_bf_54,ln_bf_55,ln_bf_56,ln_bf_57,ln_bf_58,ln_bf_59,ln_bf_6,ln_bf_60,ln_bf_61,ln_bf_62,ln_bf_63,ln_bf_64,ln_bf_65,ln_bf_66,ln_bf_67,ln_bf_68,ln_bf_69,ln_bf_7,ln_bf_70,ln_bf_71,ln_bf_72,ln_bf_73,ln_bf_74,ln_bf_75,ln_bf_76,ln_bf_77,ln_bf_78,ln_bf_79,ln_bf_8,ln_bf_80,ln_bf_81,ln_bf_82,ln_bf_83,ln_bf_84,ln_bf_85,ln_bf_86,ln_bf_87,ln_bf_88,ln_bf_89,ln_bf_9,ln_bf_90,ln_bf_91,ln_bf_92,ln_bf_93,ln_bf_94,ln_bf_95,ln_bf_96,ln_bf_97,ln_bf_98,ln_bf_99,log_10_rate,log_likelihood,log_prior,mbreak,mix1,mix2,mu1,mu2,mu_chi,mu_spin,n0,n1,n2,n3,n4,n5,normalization,pdet_n_effective,rate,selection,selection_variance,sig1,sig2,sigma_chi,sigma_spin,surveyed_hypervolume,var_0,var_1,var_10,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_11,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_12,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_13,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_14,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_15,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_16,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_17,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_18,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_19,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199,var_2,var_20,var_200,var_201,var_202,var_203,var_204,var_205,var_206,var_207,var_208,var_209,var_21,var_210,var_211,var_212,var_213,var_214,var_215,var_216,var_217,var_218,var_219,var_22,var_220,var_221,var_222,var_223,var_224,var_225,var_226,var_227,var_228,var_229,var_23,var_230,var_231,var_232,var_233,var_234,var_235,var_236,var_237,var_238,var_239,var_24,var_240,var_241,var_25,var_26,var_27,var_28,var_29,var_3,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_4,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_5,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_6,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_7,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_8,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_9,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,variance,xi_spin,rate_bns,rate_nsbh,rate_bbh,rate_ns-gap,rate_bh-gap,rate_full
GWTC-5.0 (popsummary),0.7254281949483788,0.661449248228345,146.30268993766822,8.822301521361432,3.297652832562348,1.252613256987905,111.3501797423776,36.52977388693108,-4.756092413804346,-1.199015167685819,-0.0437028071054932,-1.61474603909046,1.0,-0.797402633904058,1.2419683287822014,2.3251973262365304,2.9936914179181517,-28.765798148313586,-39.6386340995354,-40.01551716233548,-40.28088257280631,-34.536411551817665,-39.865054736776145,-42.85890082207948,-39.57415200645963,-39.45855714361653,-39.88265264679172,-45.20949897223355,-38.84426453147629,-39.25385000101839,-39.169556168599854,-38.83543075716713,-42.79739291570343,-39.3500442280287,-44.06990296359219,-42.96797984644308,-45.11558886933493,-39.24416300330006,-40.77694140721948,-39.600270846488925,-34.99177142236854,-39.57214562388013,-48.67323850430446,-43.51447832689458,-42.83790155351191,-35.49620344682649,-39.30485373237495,-39.38640950025784,-41.074648494748494,-35.09411121747856,-38.176155321527496,-40.11909005911997,-41.54175742705047,-40.45681755102524,-35.08377498190324,-40.74713218520187,-52.916362163214245,-40.59281757701818,-40.56245845198313,-39.78903051248789,-39.98624545479251,-39.36699643626088,-41.26087275042239,-40.66210185544905,-35.115964697245445,-34.684919560856486,-34.31083924553365,-40.49190008051039,-39.12402677262537,-40.7303986936784,-42.8349232035476,-39.70225371849923,-35.09485889368367,-39.91098085640389,-30.37262016778295,-39.55774157317536,-41.65434913002196,-38.833447575429744,-39.83131441773169,-39.507026788733455,-39.58673086646951,-39.93751849820126,-35.48472767463854,-39.987423775266514,-41.06084634065064,-40.62786688704943,-42.256865801830074,-43.41993907413677,-34.64940495985736,-36.953812882711986,-41.91668808296,-39.127338055378544,-36.616240979656375,-39.62669500976729,-41.32647135883514,-34.76882838908239,-39.15483537485899,-39.63660138356274,-40.22434760154915,-42.45165862287205,-39.051209420528295,-40.24463588571498,-40.26359087711487,-39.86243849922682,-35.57937750008298,-34.230137027009754,-39.69089883390715,-40.19095300545918,-39.35327449776977,-41.03970211339845,-40.40617516686867,-42.88180895611955,-35.36515004251699,-34.65096060003441,-39.5966604503979,-39.58216126708648,-39.97866580868399,-34.78142272517261,-43.98643223900894,-34.69565821549476,-34.869411556636166,-34.504031849569245,-39.6447612769303,-40.564788162659205,-40.04202830950419,-39.58971565274692,-34.55805002713743,-40.946464513086184,-40.348678155490234,-39.689607564665906,-44.87155029803687,-34.01339986572898,-38.94995624101371,-39.56186623603386,-40.113249176794554,-38.874503173266326,-40.19658153005946,-36.042011303755935,-39.49523777694285,-41.987690437180575,-40.63943174930838,-47.53411820357471,-34.12287132920583,-40.78498672489517,-40.394112854922696,-35.546007727308236,-39.8205659478067,-38.99816484559577,-42.14930691886994,-41.87382499570772,-34.432179152817575,-42.81765109623087,-40.5553281713313,-42.71837917942028,-43.88430356575361,-39.27396434196801,-39.03856798941516,-34.88712842014829,-39.20413388850862,-35.64733477559775,-44.681742845515146,-41.08264375557825,-40.91589108893355,-40.16781611571174,-34.65903594101328,-39.43308515778037,-40.815105585817264,-42.07791853897489,-40.242184901639455,-38.226859784121686,-39.82517734918697,-40.27675321274955,-34.864705153603346,-40.11234134365228,-44.70007952234419,-39.111537805111944,-35.278113381359006,-43.58193339327838,-39.330272209148504,-42.71151126437745,-45.67813112136122,-35.18392916071921,-36.84630655854695,-38.614597148837824,-36.14901635354479,-40.14863418984599,-35.363382733716406,-39.76654274901842,-39.19050210686152,-39.35736292369873,-38.51555448668642,-40.61397336113232,-39.80684152010421,-39.46712556725421,-35.89350873138505,-39.22521577508617,-43.046813797273416,-35.25420202571465,-34.682371118127854,-45.8790278735597,-41.923842586799445,-34.70085547589116,-35.675246429001035,-39.608621129964185,-34.32963857901713,-35.17970229429753,-40.93859175382996,-41.66600506517533,-34.433239193200826,-39.358165389017735,-33.740373478385216,-40.50186102924102,-40.942277049572446,-34.40822892710816,-40.01799859630508,-42.710952682018224,-40.06303561857239,-39.98381346934596,-40.43519919263172,-40.066528696666815,-40.49253244104899,-39.511320616218846,-35.822061608705866,-35.04465580591741,-43.47172131526905,-38.11456842618034,-39.65380671640815,-40.28370557713158,-41.05464212007726,-39.85361535710593,-39.80035273033494,-34.68093704334676,-39.04524098482168,-41.510809452079634,-35.13652384233967,-40.587441621393715,-39.50008913918502,-39.157962153910226,-38.67586560310301,-41.041126698068574,-39.44283494851805,-43.00409563048823,-40.61019108025528,-40.33608646072594,-38.694532815799064,-39.47460608284766,-35.07076957856718,-34.573205790495436,-40.11411390875815,-40.45157346419598,-39.426327161208505,-41.23516564267545,-39.6821793901807,-43.62103056740142,-38.609958251644514,-43.47307696856548,-43.02769777715711,-41.58585076079918,-41.32466470273311,1.8134818744354035,-7118.716709099226,-55.41228086655806,5.0,623.2646204998952,322.21149042897264,38.49256014211788,8.016936525716753,0.0519587735076807,0.1602344801090003,50.0,50.0,50.0,30.0,30.0,7.291334008982142,5.099744850250384,2394388.6124902354,65.08514465622271,0.0002320542423817,1.0861811404376351e-05,16.323342572934017,1.572637996672816,0.3100109888987407,0.4561498201441492,15372.056945661903,0.0011234306357154,0.0005402128775603,0.0010846575652078,0.0019544685901556,0.0008971628984283,0.0008541248294114,0.0007748136172169,0.000449540070507,0.0007051604346226,0.0007959447195276,0.0031658235929009,0.0003475020797427,0.0005792599516643,0.0003730538093039,0.0002710558002214,0.004679312347111,0.0008039026094954,0.0023837013686779,0.0025349676065185,0.0045200880262679,0.0006348432413631,0.0019714958476664,0.0008421575474328,0.0015895427713002,0.0004840453256393,0.0009277827669595,0.0016247659211854,0.0009887643657515,0.0015960418760874,0.0004255581908161,0.0005728886583426,0.0028039803962719,0.0015567550329763,0.0006156787603825,0.0007270611023626,0.0025933834026586,0.0015833487797309,0.0023468048710237,0.0023719729154653,0.0102571991758375,0.0019999788733237,0.0022442340890053,0.0010385755065239,0.000693555010416,0.0007026158445039,0.0025959183429409,0.0013277599176447,0.0018684797269688,0.0012585960062704,0.0003751241917078,0.000221905891869,0.0003610115941131,0.0013111279971918,0.0075344314901309,0.0005708017676998,0.0004354036179932,0.0008186939254082,0.0008181683136853,0.0006363223317856,0.0014024445833988,0.0002880607382696,0.0011242496567688,0.0008569001526233,0.0007306790901322,0.000556372624875,0.0020316740398936,0.0007092807401113,0.0004190794094063,0.0013179054372682,0.0012514850753397,0.003258720744963,0.0011574518661615,0.0046423858154552,0.004553275765742,0.0005454677093351,0.0033381451427832,0.0008825332401939,0.0037606017197864,0.0011966124147657,0.0003900675149796,0.0005270957333509,0.0008696257835414,0.0037175185132848,0.0002921889757344,0.0014707810132392,0.0018780531696074,0.0006428697964511,0.0028296422534115,0.0010450914235071,0.0009200351602478,0.0012384699437845,0.0005605559866543,0.0006657423752878,0.0011546848511248,0.0034210724013088,0.0023727925908532,0.0015873569053892,0.0007434564205379,0.000857271772377,0.0011518449717349,0.0006606017290595,0.0019916704546599,0.0011132362643331,0.0017251992061124,0.0010757439079017,0.0006282672992749,0.0009248211865754,0.0005011891356964,0.0005016165237491,0.0014899588637205,0.0009098292659476,0.0014839467786248,0.0006028969608132,0.0012085943887433,0.0001993793646753,0.0003585533488627,0.0008433531948665,0.0007385513710579,0.0003199141645751,0.0015209692750909,0.0021542477257656,0.0007507154711661,0.0002067259178502,0.0016850283477672,0.0016936462466305,0.0008592653252878,0.0013934105157554,0.0014516882756782,0.0003654994918671,0.0003954760374395,0.0003733562368199,0.0004243784995077,0.003835260640919,0.0013026559140242,0.0131731327799148,0.0003843940200567,0.0015846163577343,0.0006907634334804,0.000404938426854,0.0003925931212918,0.0011121455228697,0.0004957828732303,0.0018908579169868,0.0025009378207959,0.0034707412957922,0.0012119921675728,0.0012578184697617,0.0017317327755211,0.0007057103601504,0.0015786243686854,0.0018147912018652,0.0013556933414985,4.10977211896107e-05,0.0011016405568285,0.0016379302931198,0.0008874850282936,0.0010088728716179,0.0015496014899708,0.000469244453539,0.0002193649753913,0.0037286781722063,0.0004026257213381,0.0008407952400958,0.0036357481314051,0.000999210290673,0.0023672513534761,0.0002657225335102,0.002298228922689,0.0011781291941627,0.0019169007085241,0.0008981189246038,0.0002488544757133,0.0004198584489395,0.0004362347945555,0.0007486472585344,0.0008380174730693,0.0005095975764374,0.0005623164602771,0.0003887649374627,0.0027727815072998,0.0021171681779764,0.0010659346835326,0.0051886470780379,0.006077773052966,0.0008808228696284,0.0015069382263736,0.0006580379428719,0.0011430645218138,0.0020240774092328,0.0012054039965862,0.0014772274027948,8.335981895849648e-05,0.0004928973543138,0.0001065296296033,0.0016914320122452,0.0019625681303608,0.0006271937567464,0.0010069422857397,0.0043708876550117,0.0013489280310502,0.0010607748381757,0.0008432561300075,0.0007689031863119,0.0014457160134897,0.0005793163094442,0.0029807284859195,0.0006562948981043,0.0013305902311245,0.0004129807764403,0.0006267814146985,0.0013081652353832,0.00196307528675,0.0010477358749155,0.0007935709919852,0.0001986529033056,0.0004194828412438,0.0049735695242079,0.0005217394600484,0.001719598470643,0.000644163422489,0.0003861884212154,0.0008612190000668,0.0016508188026008,0.0006795257013623,0.0025996415128272,0.0019139041301126,0.0017203286392676,0.0006272085301088,0.000646404058491,0.0020054133017244,0.0006594620369473,0.0009981400455426,0.0020705614348679,0.0006725108526236,0.0027226980132129,0.0007588887388914,0.0029242265946503,0.0001258320046141,0.0052688627129518,0.0047499143415582,0.0014046740114748,0.0032154341619039,0.9924470459056336,0.4800522831493858,,,,,,
GWTC-4.0 (popsummary),0.091462424745936,0.8281652204882891,152.05597923492775,7.7639549426962375,4.094744137742966,1.1763665089045245,66.57670527299628,38.277415427531,-4.509282643557759,-0.9020346791414204,-0.013140747431828057,-1.6797692040029513,1.0,-0.9427306617813968,0.9641379639323953,2.160035650137072,2.4066579868395177,-27.166846739633794,-38.76094769092567,-39.1150013132664,-42.231596730554536,-38.61724748791727,-38.71850745639276,-38.913520242774915,-44.24602929896142,-38.034745794054224,-38.446173100142694,-37.97244898555031,-42.26497562202391,-38.5713347137025,-38.485301845879704,-43.33437688353617,-42.57157207915488,-44.19249002190346,-38.62869285821896,-40.459227656595196,-38.88773133325447,-34.0176262022156,-46.46515111316176,-42.7342022345125,-42.32648683580656,-38.06380693520154,-34.947514044145684,-38.886927996033,-38.74226375422357,-34.069565381802306,-37.19911883342784,-39.462028520498265,-39.66328492301761,-34.66918769296638,-40.07123671476415,-51.43234698715515,-40.869869567527424,-39.91656945929542,-40.13477442885271,-39.41119747616481,-39.22511472088626,-38.52349585534264,-40.808040787671914,-33.97205443120608,-33.3725265683971,-39.72327578936286,-38.517923526491195,-39.9966264589528,-39.84503886729123,-42.66367417367875,-39.07261465116258,-33.58784818250513,,,,,,,-28.811038601454054,,,,,,,,,,,-39.78316651306694,,,,,,,,,,,-38.490915402026346,,,,,,,,,,,-39.37570234348413,,,,,,,,,,,-42.925423059821235,,,,,,,,,,,-38.892004902542226,-43.62204680355965,,,,,,,,,,,-45.139684695317904,,,,,,,,,,,-39.6715856062087,,,,,,,,,,,-39.306406957659846,,,,,,,,,,,-43.406189479012006,,,-42.877606868826675,-38.1664680616093,-42.5662243390915,-44.128907108397804,-34.965463760994695,-36.02683841323045,-38.01117200522665,-35.624895320712255,-39.21139828288104,-34.73364666776697,-39.0112070983769,-37.4467085249995,-38.30781476769799,-37.70675958037305,-39.802838670946876,-39.049175335018596,-38.66747749042457,-35.912637456283804,-38.38271346985774,-42.33137660233134,-34.70883866918755,-34.02021393502646,-45.789192273806584,-41.27927252616549,-33.804459350211474,-34.86463218628161,-38.96325701607034,-33.40412189014335,-34.295152507020234,-40.26793628342244,-41.29957265890879,-33.113222411068854,-38.30514496607836,-32.651684197709336,-39.63543049166029,-39.87905979969078,-33.2189122825412,-39.156303645923025,-42.00301507390513,-39.45611014021315,-39.34535359157055,-39.39921916215457,-39.653582932302555,-39.70708314194235,-38.68875893316998,-35.1925638350447,-43.09930386792382,-37.34560752340133,-39.75861772349146,-38.64217682115463,-40.408294855412926,-39.38780916281762,-39.06968493917122,-34.6847627273976,-38.263529875937266,-41.260249113067346,-34.52521548853844,-40.00372550691838,-38.74260035285964,-38.07971872148606,-38.14660231482233,-40.585100382439165,-38.726722585735125,-42.48600443008698,-39.89744005756916,-39.791027152897605,-38.403349484485865,-38.71097787485939,-34.29356248792704,-34.07410860902313,-38.725338830027994,-39.20589265492262,-40.68053029238242,-39.25467409786935,-43.12242823354444,-37.5757904944308,-43.27496316879115,-42.65104912537233,-41.28990086323967,-40.812414794241306,-33.56099014151241,-39.637105107216485,2.1246392315563667,-4249.867040950891,-55.41228086655806,5.0,735.473275543081,211.73332682799375,37.811196396328114,8.897742041719734,0.01374740085870355,0.36359005274306,50.0,50.0,50.0,30.0,30.0,10.041072204811995,2.144835818895283,139079.91087408407,133.24141358350687,0.0001759840143811356,3.3076816494231845e-05,17.12643064109277,1.044692632025516,0.30724774089991885,0.5602590388612346,6096.29215099159,0.0006490790829114064,0.0007009567612157962,0.0012644911047229568,0.000689034079555722,0.0005775201306889359,0.0008825139353677185,0.001012885738813181,0.0017744602485073545,0.00045282499832706896,0.0007198817201369108,0.00035172443684034985,0.020379745921899173,0.0007983990750281495,0.0005151522089415034,0.0019499212977415604,0.0017503416794137166,0.002735344409002268,0.0007636224383407334,0.0036681916739912364,0.0008863452040497561,0.0022581229365200624,0.0016804935991095251,0.0010999615749004775,0.0008222747801106359,0.00040079139126068445,0.002115501808568327,0.000606211085688332,0.0007108215322324129,0.002094845054594715,0.0005950880032974682,0.0010862067745955183,0.002123660714869544,0.0035430291531242967,0.003763395130002588,0.005460403520820247,0.006222800249648655,0.0029991376752312917,0.0028813278882225727,0.0016982184448866768,0.0009936458336566477,0.0007415823098402822,0.0057479937073498895,0.0015230180520743022,0.0007355112923073861,0.00034751408453562296,0.000473082272049158,0.0022545710939813677,0.0019354950202867835,0.011998432825243533,0.000782626753455545,0.0007404594012204987,,,,,,,0.0006488208109300454,,,,,,,,,,,0.0017508906552534868,,,,,,,,,,,0.0005421062208052931,,,,,,,,,,,0.0013249641860165573,,,,,,,,,,,0.003072033927579653,,,,,,,,,,,0.0007043124608228568,0.0011803493758464493,,,,,,,,,,,0.004785848592856266,,,,,,,,,,,0.0007881660685811854,,,,,,,,,,,0.0015377610794646127,,,,,,,,,,,0.0012782765759000632,,,0.010746529804934115,0.00043986397150683405,0.0011561669887495876,0.002072791908243527,0.0009369552576415829,0.002946341722577774,0.00041413958313464805,0.002189330086929898,0.0014351870925462967,0.002199934168844904,0.0011863468440725692,0.00033922922400255525,0.000502065607437973,0.0005900344973844313,0.0013967680527072193,0.001181551006875304,0.0006670175857698058,0.0004988973735221569,0.0005130339912758082,0.005497655679078333,0.0024518356173253175,0.00128826405889548,0.003980923378700467,0.00868502490878945,0.0016496363920734797,0.0016219138210056563,0.0009723626696155634,0.0011963941060735334,0.0020963711351387076,0.002369463873087679,0.0036120495430524845,0.00018874001726723063,0.0005732983469880191,0.0003752311719438867,0.00203799142625249,0.002393435789036861,0.0009943308278621916,0.001348938456476838,0.006141975451510042,0.0017356396787031676,0.0014177920135050289,0.0012921376739342119,0.0013398813195043594,0.0016879003404013076,0.0008323038772472219,0.004008910309652093,0.0012122675187453264,0.0005197247230882171,0.0019127812096890065,0.0007271672768098125,0.003631579337760274,0.0016197650921565873,0.000888159142636242,0.0001611630507686221,0.0005679631755074972,0.00467261908390002,0.0010600476622876728,0.002557477411640938,0.000788845568014315,0.0010412116032001842,0.0004769583566571299,0.0027369270239426843,0.0009268296394409534,0.0010870346953658773,0.0026270802429068,0.0020706575778223733,0.0012142934832557,0.0008191414758962094,0.002480368259776632,0.0007893371881816394,0.0008552241675072922,0.001267462991583925,0.004134102591376009,0.0012285848798827118,0.0011794585795132965,0.00015671513184245463,0.013871368726629345,0.006096908288862324,0.0026822190049357367,0.003944626002001872,0.0013561494896708424,0.0016570881391852947,0.9846749513313484,0.7128690319809626,86.7857317931949,22.67370065606575,20.33418035928099,7.990319386121655,2.9638934084747364,130.28026059545076
